2.651202056672709659e+02 9.572391333965591807e-05
2.651049562824989039e+02 8.171454724006079948e-05
2.650897068977268418e+02 5.775063824320690955e-05
2.650744575129547229e+02 3.751497381311964737e-05
2.650592081281826609e+02 3.150223764526738097e-05
2.650439587434105988e+02 4.251082153258692461e-05
2.650287093586385367e+02 6.498810924644160005e-05
2.650134599738664747e+02 8.834406756132797160e-05
2.649982105890943558e+02 1.024602147422430356e-04
2.649829612043222937e+02 1.026327272434509144e-04
2.649677118195502317e+02 9.154386268915359415e-05
2.649524624347781696e+02 7.740095528591262725e-05
2.649372130500061076e+02 6.929962273671980437e-05
2.649219636652339886e+02 7.227390453465321052e-05
2.649067142804619266e+02 8.462855358576494645e-05
2.648914648956898645e+02 9.897722891213338715e-05
2.648762155109178025e+02 1.064872384903184756e-04
2.648609661261457404e+02 1.021507834336005886e-04
2.648457167413736215e+02 8.826664478217141954e-05
2.648304673566015595e+02 7.415231625714258936e-05
2.648152179718294974e+02 7.195901725835207575e-05
2.647999685870574353e+02 9.047163514023053824e-05
2.647847192022853733e+02 1.299278942079062937e-04
2.647694698175132544e+02 1.805756419834593518e-04
2.647542204327411923e+02 2.259879990785305752e-04
2.647389710479691303e+02 2.498822795357403029e-04
2.647237216631970682e+02 2.434276099875347388e-04
2.647084722784250062e+02 2.096252922621569259e-04
2.646932228936528873e+02 1.625953706602781029e-04
2.646779735088808252e+02 1.218891753827964727e-04
2.646627241241087631e+02 1.042614634935596236e-04
2.646474747393367011e+02 1.165509007407509079e-04
2.646322253545645822e+02 1.528627037811391076e-04
2.646169759697925201e+02 1.973075359447372390e-04
2.646017265850204581e+02 2.310469801380483294e-04
2.645864772002483960e+02 2.404642401249187217e-04
2.645712278154763339e+02 2.228282143802019603e-04
2.645559784307042150e+02 1.870321301875511768e-04
2.645407290459321530e+02 1.492734564856770091e-04
2.645254796611600909e+02 1.258109768974544670e-04
2.645102302763880289e+02 1.261492468922928119e-04
2.644949808916159668e+02 1.496317316952638715e-04
2.644797315068438479e+02 1.867047721280302075e-04
2.644644821220717859e+02 2.239074567446861766e-04
2.644492327372997238e+02 2.500210169990611320e-04
2.644339833525276617e+02 2.604780285368862012e-04
2.644187339677555997e+02 2.582013311753129795e-04
2.644034845829834808e+02 2.508921531685641589e-04
2.643882351982114187e+02 2.464806136045434083e-04
2.643729858134393567e+02 2.491859941392988976e-04
2.643577364286672946e+02 2.580722066073907876e-04
2.643424870438952325e+02 2.685489635519806265e-04
2.643272376591231136e+02 2.756760161621229447e-04
2.643119882743510516e+02 2.772774725739382421e-04
2.642967388895789895e+02 2.751070366777174704e-04
2.642814895048069275e+02 2.734944085226010497e-04
2.642662401200348654e+02 2.763512571118808690e-04
2.642509907352627465e+02 2.843429506919325491e-04
2.642357413504906845e+02 2.939337624119458246e-04
2.642204919657186224e+02 2.989654636331701533e-04
2.642052425809465603e+02 2.939849445847439284e-04
2.641899931961744983e+02 2.775115595672941185e-04
2.641747438114023794e+02 2.533759174931836063e-04
2.641594944266303173e+02 2.292330007955281591e-04
2.641442450418582553e+02 2.128744509068944456e-04
2.641289956570861932e+02 2.081846569922809022e-04
2.641137462723141311e+02 2.128986130493828988e-04
2.640984968875420122e+02 2.194704559982582886e-04
2.640832475027699502e+02 2.187900188888254106e-04
2.640679981179978881e+02 2.049807049367153168e-04
2.640527487332258261e+02 1.788533748592018155e-04
2.640374993484537640e+02 1.481729098665255642e-04
2.640222499636816451e+02 1.244350338155313996e-04
2.640070005789095831e+02 1.176026034589579646e-04
2.639917511941375210e+02 1.313355338638464971e-04
2.639765018093654589e+02 1.610780920351967567e-04
2.639612524245933969e+02 1.960292806647029751e-04
2.639460030398212780e+02 2.241163423636186090e-04
2.639307536550492159e+02 2.376154455831350264e-04
2.639155042702771539e+02 2.366978037845412998e-04
2.639002548855050918e+02 2.291501220487129193e-04
2.638850055007330297e+02 2.263706962385896384e-04
2.638697561159609108e+02 2.375354247241410110e-04
2.638545067311888488e+02 2.647396588942849995e-04
2.638392573464167867e+02 3.014697527885055865e-04
2.638240079616447247e+02 3.351998438944017874e-04
2.638087585768726626e+02 3.529621363192194891e-04
2.637935091921005437e+02 3.473585977257684343e-04
2.637782598073284817e+02 3.202889440912052850e-04
2.637630104225564196e+02 2.827251263771412291e-04
2.637477610377843575e+02 2.506372815365085220e-04
2.637325116530122386e+02 2.388479746580298606e-04
2.637172622682401766e+02 2.553850126314976361e-04
2.637020128834681145e+02 2.985497708591752699e-04
2.636867634986960525e+02 3.576594646653616610e-04
2.636715141139239904e+02 4.168769787848030425e-04
2.636562647291518715e+02 4.604384638036620602e-04
2.636410153443798094e+02 4.773210463955130886e-04
2.636257659596077474e+02 4.639300232972353279e-04
2.636105165748356853e+02 4.243711400759795629e-04
2.635952671900636233e+02 3.687639176986837880e-04
2.635800178052915044e+02 3.104788544329097240e-04
2.635647684205194423e+02 2.631405407543234583e-04
2.635495190357473803e+02 2.378965578215490708e-04
2.635342696509753182e+02 2.411701384167587914e-04
2.635190202662032561e+02 2.730901472998910101e-04
2.635037708814311372e+02 3.269431461709283921e-04
2.634885214966590752e+02 3.901253301223459730e-04
2.634732721118870131e+02 4.468642760768428064e-04
2.634580227271149511e+02 4.824106847971129609e-04
2.634427733423428890e+02 4.876291879586512504e-04
2.634275239575707701e+02 4.623846854099093674e-04
2.634122745727987080e+02 4.161923847476302015e-04
2.633970251880266460e+02 3.654383755067247205e-04
2.633817758032545839e+02 3.278124636845452123e-04
2.633665264184825219e+02 3.158662327838834111e-04
2.633512770337104030e+02 3.322154295851022622e-04
2.633360276489383409e+02 3.684518883102038777e-04
2.633207782641662789e+02 4.084280231533570123e-04
2.633055288793942168e+02 4.347868421443889402e-04
2.632902794946221547e+02 4.361833100570279933e-04
2.632750301098500358e+02 4.122417445467763228e-04
2.632597807250779738e+02 3.741354477626489478e-04
2.632445313403059117e+02 3.404386120786723419e-04
2.632292819555338497e+02 3.298145440072980817e-04
2.632140325707617876e+02 3.534209572185163253e-04
2.631987831859896687e+02 4.100414307324246489e-04
2.631835338012176067e+02 4.858645721330429501e-04
2.631682844164455446e+02 5.590324759397689294e-04
2.631530350316734825e+02 6.072414061718907265e-04
2.631377856469014205e+02 6.155892964976592604e-04
2.631225362621293016e+02 5.818363422891932634e-04
2.631072868773572395e+02 5.172717200562590044e-04
2.630920374925851775e+02 4.429866419194217826e-04
2.630767881078131154e+02 3.829346245561857163e-04
2.630615387230410533e+02 3.561866132055010602e-04
2.630462893382689344e+02 3.709392899465957928e-04
2.630310399534968724e+02 4.221744635734003565e-04
2.630157905687248103e+02 4.936182815999825115e-04
