3.803787841787015509e+02 -6.044905912730955426e-04
3.803456443068522503e+02 -8.834355968438921403e-04
3.803125044350028929e+02 -1.141203552763889054e-03
3.802793645631535924e+02 -1.373615802671387812e-03
3.802462246913042918e+02 -1.577312450152698739e-03
3.802130848194549344e+02 -1.749817141754371778e-03
3.801799449476056338e+02 -1.889576605910849721e-03
3.801468050757562764e+02 -1.995977989243515136e-03
3.801136652039069759e+02 -2.069342165357549758e-03
3.800805253320576753e+02 -2.110894536864590856e-03
3.800473854602083179e+02 -2.122713026485588059e-03
3.800142455883590173e+02 -2.107657515272222219e-03
3.799811057165097168e+02 -2.069278294782110963e-03
3.799479658446603594e+02 -2.011711745138923882e-03
3.799148259728110588e+02 -1.939562022395022612e-03
3.798816861009617014e+02 -1.857772709089386756e-03
3.798485462291124009e+02 -1.771492990184790660e-03
3.798154063572631003e+02 -1.685939875112212527e-03
3.797822664854137429e+02 -1.606261940543232377e-03
3.797491266135644423e+02 -1.537407027055192254e-03
3.797159867417151418e+02 -1.483995106271514697e-03
3.796828468698657844e+02 -1.450203617971508986e-03
3.796497069980164838e+02 -1.439663452296084363e-03
3.796165671261671264e+02 -1.455370443378928074e-03
3.795834272543178258e+02 -1.499613895131133180e-03
3.795502873824685253e+02 -1.573923051616068049e-03
3.795171475106191679e+02 -1.679031207868892121e-03
3.794840076387698673e+02 -1.814861110907883867e-03
3.794508677669205667e+02 -1.980528609481608908e-03
3.794177278950712093e+02 -2.174365464988719122e-03
3.793845880232219088e+02 -2.393957977968815248e-03
3.793514481513725514e+02 -2.636205992348325446e-03
3.793183082795232508e+02 -2.897391024054309788e-03
3.792851684076739502e+02 -3.173262334218502744e-03
3.792520285358245928e+02 -3.459127868710915911e-03
3.792188886639752923e+02 -3.749957667642926998e-03
3.791857487921259917e+02 -4.040487274870375317e-03
3.791526089202766343e+02 -4.325328142845387240e-03
3.791194690484273337e+02 -4.599074083575448516e-03
3.790863291765779763e+02 -4.856408327873654000e-03
3.790531893047286758e+02 -5.092200851949863806e-03
3.790200494328793752e+02 -5.301604487419449979e-03
3.789869095610300178e+02 -5.480137040614579784e-03
3.789537696891807173e+02 -5.623755199964365625e-03
3.789206298173314167e+02 -5.728916885842320200e-03
3.788874899454820593e+02 -5.792631130444311077e-03
3.788543500736327587e+02 -5.812493662823456017e-03
3.788212102017834582e+02 -5.786712152974698292e-03
3.787880703299341008e+02 -5.714116248639515214e-03
3.787549304580848002e+02 -5.594158487742716991e-03
3.787217905862354428e+02 -5.426900915986157710e-03
3.786886507143861422e+02 -5.212993492511329430e-03
3.786555108425368417e+02 -4.953645500213209839e-03
3.786223709706874843e+02 -4.650585702667016201e-03
3.785892310988381837e+02 -4.306020372035770059e-03
3.785560912269888831e+02 -3.922586450648309943e-03
3.785229513551395257e+02 -3.503301975266930046e-03
3.784898114832902252e+02 -3.051515893063814610e-03
3.784566716114408678e+02 -2.570857269306290119e-03
3.784235317395915672e+02 -2.065189665517221888e-03
3.783903918677422666e+02 -1.538563388616235716e-03
3.783572519958929092e+02 -9.951759519920648760e-04
3.783241121240436087e+02 -4.393337531572853749e-04
3.782909722521943081e+02 1.245804698305966315e-04
3.782578323803449507e+02 6.921374446376839891e-04
3.782246925084956501e+02 1.258883871427890488e-03
3.781915526366462927e+02 1.820363713054753887e-03
3.781584127647969922e+02 2.372135835506081029e-03
3.781252728929476916e+02 2.909788606892620318e-03
3.780921330210983342e+02 3.428952367417550245e-03
3.780589931492490336e+02 3.925315244947542685e-03
3.780258532773997331e+02 4.394634104254266371e-03
3.779927134055503757e+02 4.832750970876639740e-03
3.779595735337010751e+02 5.235612192293467339e-03
3.779264336618517177e+02 5.599288207387261886e-03
3.778932937900024172e+02 5.919999702965619316e-03
3.778601539181531166e+02 6.194148332466543026e-03
3.778270140463037592e+02 6.418351388556543802e-03
3.777938741744544586e+02 6.589481950349486070e-03
3.777607343026051581e+02 6.704712680372602700e-03
3.777275944307558007e+02 6.761564792007664602e-03
3.776944545589065001e+02 6.757959754242527824e-03
3.776613146870571427e+02 6.692271604713874097e-03
3.776281748152078421e+02 6.563382608351519751e-03
3.775950349433585416e+02 6.370735266275561262e-03
3.775618950715091842e+02 6.114383412256727164e-03
3.775287551996598836e+02 5.795039355283959463e-03
3.774956153278105830e+02 5.414111289472890200e-03
3.774624754559612256e+02 4.973738574955130498e-03
3.774293355841119251e+02 4.476810290759703978e-03
3.773961957122626245e+02 3.926977704782541254e-03
3.773630558404132671e+02 3.328650015748116624e-03
3.773299159685639665e+02 2.686978233492787194e-03
3.772967760967146091e+02 2.007822027094687857e-03
3.772636362248653086e+02 1.297702278160544264e-03
3.772304963530160080e+02 5.637372102502367357e-04
3.771973564811666506e+02 -1.864379055608962523e-04
3.771642166093173500e+02 -9.447650358172292534e-04
3.771310767374680495e+02 -1.702871356369901586e-03
3.770979368656186921e+02 -2.452189694033359880e-03
3.770647969937693915e+02 -3.184089309192208485e-03
3.770316571219200341e+02 -3.890014890339189759e-03
3.769985172500707336e+02 -4.561630414942719619e-03
3.769653773782214330e+02 -5.190964226896814873e-03
3.769322375063720756e+02 -5.770555330553405089e-03
3.768990976345227750e+02 -6.293592385260315600e-03
3.768659577626734745e+02 -6.754049658443271077e-03
3.768328178908241171e+02 -7.146807467262437756e-03
3.767996780189748165e+02 -7.467760454445073956e-03
3.767665381471254591e+02 -7.713910048547116018e-03
3.767333982752761585e+02 -7.883435634022955066e-03
3.767002584034268580e+02 -7.975744735248993522e-03
3.766671185315775006e+02 -7.991497956462631502e-03
3.766339786597282000e+02 -7.932611110781442182e-03
3.766008387878788994e+02 -7.802230280264189737e-03
3.765676989160295420e+02 -7.604680111159294389e-03
3.765345590441802415e+02 -7.345388689942278226e-03
3.765014191723308841e+02 -7.030785350395071798e-03
3.764682793004815835e+02 -6.668178711221484783e-03
3.764351394286322829e+02 -6.265610990306078910e-03
3.764019995567829255e+02 -5.831698328275580073e-03
3.763688596849336250e+02 -5.375454079906820740e-03
3.763357198130843244e+02 -4.906102068729989440e-03
3.763025799412349670e+02 -4.432884975302304846e-03
3.762694400693856664e+02 -3.964869075734537771e-03
3.762363001975363090e+02 -3.510751717527898098e-03
3.762031603256870085e+02 -3.078676094905263578e-03
3.761700204538377079e+02 -2.676056365092715182e-03
3.761368805819883505e+02 -2.309419188463328332e-03
3.761037407101390500e+02 -1.984265342290388555e-03
3.760706008382897494e+02 -1.704951103964435057e-03
3.760374609664403920e+02 -1.474598832187643156e-03
3.760043210945910914e+02 -1.295034921271971933e-03
3.759711812227417909e+02 -1.166756953414650744e-03
3.759380413508924335e+02 -1.088932482115791437e-03
3.759049014790431329e+02 -1.059429750883716936e-03
3.758717616071937755e+02 -1.074879434791220761e-03
3.758386217353444749e+02 -1.130765275863569556e-03
3.758054818634951744e+02 -1.221544220589448589e-03
3.757723419916458170e+02 -1.340789976642900450e-03
3.757392021197965164e+02 -1.481359684670661980e-03
3.757060622479472158e+02 -1.635579751252130886e-03
3.756729223760978584e+02 -1.795442631100838430e-03
3.756397825042485579e+02 -1.952816079235410781e-03
3.756066426323992005e+02 -2.099653619732921167e-03
3.755735027605498999e+02 -2.228206231064630040e-03
3.755403628887005993e+02 -2.331225515355000999e-03
3.755072230168512419e+02 -2.402159264000782238e-03
3.754740831450019414e+02 -2.435326949680666816e-03
3.754409432731526408e+02 -2.426078186211499694e-03
3.754078034013032834e+02 -2.370924423591921036e-03
3.753746635294539828e+02 -2.267643878233444911e-03
3.753415236576046254e+02 -2.115356656922999599e-03
3.753083837857553249e+02 -1.914565816478566848e-03
3.752752439139060243e+02 -1.667165879825906541e-03
3.752421040420566669e+02 -1.376416679477187504e-03
3.752089641702073664e+02 -1.046883744993909850e-03
3.751758242983580658e+02 -6.843461468709157759e-04
3.751426844265087084e+02 -2.956745341518594644e-04
3.751095445546594078e+02 1.113191134958725132e-04
3.750764046828100504e+02 5.280557612084306376e-04
3.750432648109607499e+02 9.453818430886117485e-04
3.750101249391114493e+02 1.353777906085626035e-03
3.749769850672620919e+02 1.743578507261966341e-03
3.749438451954127913e+02 2.105195760807444198e-03
3.749107053235634908e+02 2.429341060179641878e-03
3.748775654517141334e+02 2.707244671225184952e-03
3.748444255798648328e+02 2.930859813875549922e-03
3.748112857080154754e+02 3.093053969727781270e-03
3.747781458361661748e+02 3.187776770414220938e-03
3.747450059643168743e+02 3.210204770906833517e-03
3.747118660924675169e+02 3.156857328989789730e-03
3.746787262206182163e+02 3.025681461881121141e-03
3.746455863487689157e+02 2.816103246838668785e-03
3.746124464769195583e+02 2.529045157459130101e-03
3.745793066050702578e+02 2.166910248106999112e-03
3.745461667332209572e+02 1.733529536726227628e-03
3.745130268613715998e+02 1.234079277237751758e-03
3.744798869895222992e+02 6.749669049404946521e-04
3.744467471176729418e+02 6.368991295420479482e-05
3.744136072458236413e+02 -5.913296029854898028e-04
3.743804673739743407e+02 -1.280930777487050221e-03
3.743473275021249833e+02 -1.995411061850094377e-03
3.743141876302756827e+02 -2.724738517692334733e-03
3.742810477584263822e+02 -3.458765327158900161e-03
3.742479078865770248e+02 -4.187440998986064616e-03
3.742147680147277242e+02 -4.901021012381016548e-03
3.741816281428783668e+02 -5.590263599223326170e-03
3.741484882710290663e+02 -6.246611318986555056e-03
3.741153483991797657e+02 -6.862351647613643309e-03
3.740822085273304083e+02 -7.430755667909291068e-03
3.740490686554811077e+02 -7.946189386828582391e-03
3.740159287836318072e+02 -8.404193421623485163e-03
3.739827889117824498e+02 -8.801536529467978570e-03
3.739496490399331492e+02 -9.136232639611507195e-03
3.739165091680837918e+02 -9.407530512428669695e-03
3.738833692962344912e+02 -9.615869942453201397e-03
3.738502294243851907e+02 -9.762811196599401400e-03
3.738170895525358333e+02 -9.850935254406199132e-03
3.737839496806865327e+02 -9.883723974671812518e-03
3.737508098088372321e+02 -9.865417147023002736e-03
3.737176699369878747e+02 -9.800856465223646216e-03
3.736845300651385742e+02 -9.695318551241796645e-03
3.736513901932892168e+02 -9.554339463240029903e-03
3.736182503214399162e+02 -9.383540420148175909e-03
3.735851104495906156e+02 -9.188456263546421893e-03
3.735519705777412582e+02 -8.974372435625141420e-03
3.735188307058919577e+02 -8.746174731259825919e-03
3.734856908340426571e+02 -8.508217298821832072e-03
3.734525509621932997e+02 -8.264208585579385646e-03
3.734194110903439991e+02 -8.017123439619961225e-03
3.733862712184946986e+02 -7.769140455857221662e-03
3.733531313466453412e+02 -7.521605782704944912e-03
3.733199914747960406e+02 -7.275026126728279321e-03
3.732868516029466832e+02 -7.029089738689964749e-03
3.732537117310973827e+02 -6.782713556117913115e-03
3.732205718592480821e+02 -6.534118327267750444e-03
3.731874319873987247e+02 -6.280925025277174154e-03
3.731542921155494241e+02 -6.020272248366514978e-03
3.731211522437001236e+02 -5.748950956338358398e-03
3.730880123718507662e+02 -5.463552285337845357e-03
3.730548725000014656e+02 -5.160622053816113150e-03
3.730217326281521082e+02 -4.836820438968897178e-03
3.729885927563028076e+02 -4.489080436592733647e-03
3.729554528844535071e+02 -4.114760238029227697e-03
3.729223130126041497e+02 -3.711785570304596514e-03
3.728891731407548491e+02 -3.278777437280552560e-03
3.728560332689055485e+02 -2.815160091341352595e-03
3.728228933970561911e+02 -2.321250148053815698e-03
3.727897535252068906e+02 -1.798316198704399613e-03
3.727566136533575332e+02 -1.248616828498866869e-03
3.727234737815082326e+02 -6.754057870374399015e-04
3.726903339096589320e+02 -8.291191470537592940e-05
3.726571940378095746e+02 5.237119537873827875e-04
3.726240541659602741e+02 1.138468067261515053e-03
3.725909142941109735e+02 1.754615950989023374e-03
3.725577744222616161e+02 2.364800451989708483e-03
3.725246345504123155e+02 2.961200162082667370e-03
3.724914946785629581e+02 3.535691352363250651e-03
3.724583548067136576e+02 4.080024681795114093e-03
3.724252149348643570e+02 4.586010726024584809e-03
3.723920750630149996e+02 5.045707331068621272e-03
3.723589351911656991e+02 5.451606054565970132e-03
3.723257953193163985e+02 5.796812219970788257e-03
3.722926554474670411e+02 6.075213717359158501e-03
3.722595155756177405e+02 6.281632772082158291e-03
3.722263757037683831e+02 6.411959464683084607e-03
3.721932358319190826e+02 6.463262744040482871e-03
3.721600959600697820e+02 6.433871938388225492e-03
3.721269560882204246e+02 6.323433934687813958e-03
3.720938162163711240e+02 6.132937510276163968e-03
3.720606763445218235e+02 5.864708162390450640e-03
3.720275364726724661e+02 5.522372827278817717e-03
3.719943966008231655e+02 5.110793880605759079e-03
3.719612567289738081e+02 4.635974852316944624e-03
3.719281168571245075e+02 4.104942722293055540e-03
3.718949769852752070e+02 3.525604363627845607e-03
3.718618371134258496e+02 2.906585345461554920e-03
3.718286972415765490e+02 2.257054440971253094e-03
3.717955573697272484e+02 1.586535969537287505e-03
3.717624174978778910e+02 9.047160559977836291e-04
3.717292776260285905e+02 2.212498023399396812e-04
3.716961377541792899e+02 -4.544303240262906329e-04
3.716629978823299325e+02 -1.113297585917790052e-03
3.716298580104806319e+02 -1.746899777184795360e-03
3.715967181386312745e+02 -2.347513728674339908e-03
