2588.1	0.00055497								
2587.5	0.00049709								
2586.8	0.00044644								
2586.1	0.00040217								
2585.5	0.00036328								
2584.8	0.00032860								
2584.1	0.00029692								
2583.5	0.00026693								
2582.8	0.00023736								
2582.2	0.00020696								
2581.5	0.00017458								
2580.8	0.00013917								
2580.2	9.9861e-05								
2579.5	5.5948e-05								
2578.8	6.9407e-06								
2578.2	-4.7422e-05								
2577.5	-0.00010717								
2576.8	-0.00017209								
2576.2	-0.00024172								
2575.5	-0.00031538								
2574.8	-0.00039217								
2574.2	-0.00047100								
2573.5	-0.00055061								
2572.9	-0.00062961								
2572.2	-0.00070651								
2571.5	-0.00077975								
2570.9	-0.00084778								
2570.2	-0.00090902								
2569.5	-0.00096200								
2568.9	-0.0010100								
2568.2	-0.0010400								
2567.5	-0.0010600								
2566.9	-0.0010700								
2566.2	-0.0010600								
2565.5	-0.0010400								
2564.9	-0.0010100								
2564.2	-0.00095679								
2563.5	-0.00089490								
2562.9	-0.00082005								
2562.2	-0.00073317								
2561.5	-0.00063545								
2560.9	-0.00052832								
2560.2	-0.00041341								
2559.6	-0.00029253								
2558.9	-0.00016765								
2558.2	-4.0865e-05								
2557.6	8.5672e-05								
2556.9	0.00020976								
2556.2	0.00032922								
2555.6	0.00044189								
2554.9	0.00054573								
2554.2	0.00063880								
2553.6	0.00071936								
2552.9	0.00078586								
2552.2	0.00083702								
2551.6	0.00087181								
2550.9	0.00088954								
2550.3	0.00088982								
2549.6	0.00087262								
2548.9	0.00083826								
2548.3	0.00078745								
2547.6	0.00072122								
2546.9	0.00064099								
2546.3	0.00054850								
2545.6	0.00044581								
2544.9	0.00033526								
2544.3	0.00021944								
2543.6	0.00010114								
2542.9	-1.6722e-05								
2542.3	-0.00013112								
2541.6	-0.00023899								
2540.9	-0.00033731								
2540.3	-0.00042318								
2539.6	-0.00049385								
2539.0	-0.00054681								
2538.3	-0.00057987								
2537.6	-0.00059119								
2537.0	-0.00057935								
2536.3	-0.00054343								
2535.6	-0.00048297								
