-6.328232582321053997e+03 2.085802147983012282e-04 1.208603381372155883e-17
-6.314956777700884231e+03 2.129546361283286230e-04 -2.426429172405396440e-17
-6.301680973080715376e+03 2.171613758803997256e-04 -1.682082163078415611e-18
-6.288405168460545610e+03 2.212587095110341549e-04 -3.021943094501702341e-17
-6.275129363840375845e+03 2.255966154988611608e-04 4.968151609740996873e-19
-6.261853559220206080e+03 2.300619936227386582e-04 -1.212627670285935492e-17
-6.248577754600037224e+03 2.345506245912796117e-04 -4.192996758696329047e-18
-6.235301949979867459e+03 2.392009199910524286e-04 9.523320619512044282e-18
-6.222026145359697693e+03 2.438123654691750676e-04 -1.888397372195854390e-17
-6.208750340739528838e+03 2.481173213767518264e-04 -2.936968647254204745e-17
-6.195474536119358163e+03 2.529627580251788896e-04 -1.749850178534671559e-17
-6.182198731499189307e+03 2.580859302753110685e-04 -3.539450484693897309e-18
-6.168922926879020451e+03 2.626337050680144615e-04 -5.582044358206616324e-17
-6.155647122258849777e+03 2.667473394321066751e-04 5.719879158086859446e-19
-6.142371317638680921e+03 2.718101172840049241e-04 5.326308593052773988e-17
-6.129095513018510246e+03 2.770245301545518329e-04 4.782195915444585988e-18
-6.115819708398341390e+03 2.812232793713316656e-04 1.664449824159928848e-17
-6.102543903778172535e+03 2.860289620086614993e-04 5.539650769725786298e-18
-6.089268099158001860e+03 2.916708208449403632e-04 -9.917028089613336084e-18
-6.075992294537833004e+03 2.967495072340302375e-04 -3.177718615612636277e-17
-6.062716489917663239e+03 3.017842634564117795e-04 1.568219637619897735e-17
-6.049440685297493474e+03 3.077157283751550754e-04 -2.946092097172961398e-17
-6.036164880677324618e+03 3.137738315262917710e-04 2.757871736144854066e-17
-6.022889076057154853e+03 3.190526238471098831e-04 -2.266394006543037041e-17
-6.009613271436985087e+03 3.241323687971554455e-04 -7.676666702633847472e-18
-5.996337466816815322e+03 3.297291901093485247e-04 1.646582503976810446e-17
-5.983061662196646466e+03 3.358133224354973743e-04 -6.394513485988168344e-18
-5.969785857576476701e+03 3.418621735805867133e-04 1.112238582546482298e-17
-5.956510052956306936e+03 3.471003064405270679e-04 -2.624905486011159962e-17
-5.943234248336137171e+03 3.524040255535231198e-04 2.681613346270501835e-17
-5.929958443715967405e+03 3.591457908033739068e-04 9.822023288749365758e-18
-5.916682639095798550e+03 3.660048250135153640e-04 3.664708613942294704e-17
-5.903406834475628784e+03 3.716048045480764236e-04 -1.328296979238489079e-17
-5.890131029855459019e+03 3.780146803749716701e-04 2.868948678643567452e-17
-5.876855225235290163e+03 3.854413413805559156e-04 -8.648867981064586976e-18
-5.863579420615119489e+03 3.917799352495105717e-04 1.701446125827960587e-17
-5.850303615994950633e+03 3.983840877045082061e-04 5.773772045745996441e-17
-5.837027811374781777e+03 4.064184144127789655e-04 -3.868401516427794043e-17
-5.823752006754611102e+03 4.148155297646667779e-04 3.798970906689275238e-17
-5.810476202134442246e+03 4.225642801720302716e-04 -4.028935863565107006e-17
-5.797200397514272481e+03 4.297851586016063143e-04 2.281488293217336732e-17
-5.783924592894102716e+03 4.382238372026295509e-04 -2.419518976790109870e-17
-5.770648788273933860e+03 4.476508613642817252e-04 4.708736627903780758e-17
-5.757372983653764095e+03 4.564451556935119952e-04 -2.897354809182412929e-17
-5.744097179033594330e+03 4.653389297605651240e-04 1.866242120485781623e-17
-5.730821374413424564e+03 4.749560483489546794e-04 -1.208219314297283988e-17
-5.717545569793254799e+03 4.844860930538967374e-04 4.390766346603190624e-17
-5.704269765173085943e+03 4.943478357248765791e-04 6.256121580994841750e-17
-5.690993960552916178e+03 5.052364967366343006e-04 -3.787700666907100525e-17
-5.677718155932746413e+03 5.153321941634934076e-04 5.816826510869418181e-17
-5.664442351312576648e+03 5.246502047782397073e-04 1.227843640817419091e-17
-5.651166546692407792e+03 5.356472555064231917e-04 4.265724506912281763e-17
-5.637890742072238027e+03 5.481642291516320960e-04 -1.911240051250448134e-17
-5.624614937452068261e+03 5.589541962721289361e-04 1.393249597042076137e-17
-5.611339132831899406e+03 5.686286257534191920e-04 -4.915920860168463370e-18
-5.598063328211728731e+03 5.803422177158688465e-04 2.163102889161178853e-17
-5.584787523591559875e+03 5.923735576017892740e-04 -5.049819543419099515e-17
-5.571511718971390110e+03 6.024023364673423064e-04 -3.399263754061686861e-17
-5.558235914351220345e+03 6.133630499146642146e-04 2.548005319786787036e-17
-5.544960109731051489e+03 6.257269281590504368e-04 -5.899491464213784860e-17
-5.531684305110880814e+03 6.370386316017880501e-04 -1.354538697525142635e-17
-5.518408500490711958e+03 6.480035625396561019e-04 -5.345677683991132366e-17
-5.505132695870542193e+03 6.604627506114014914e-04 3.124984365475951611e-17
-5.491856891250372428e+03 6.719090899356152096e-04 -2.866437655617307146e-17
-5.478581086630203572e+03 6.811822245706873613e-04 2.805638271220790192e-17
-5.465305282010033807e+03 6.917492234178003940e-04 -4.032618400255231837e-17
-5.452029477389864041e+03 7.038606980706977635e-04 2.416031185510004399e-17
-5.438753672769694276e+03 7.149878299600207843e-04 -8.505841629036453080e-17
-5.425477868149525420e+03 7.264944011867824174e-04 -4.531414029823152800e-18
-5.412202063529355655e+03 7.364932915260877320e-04 3.764393539037781559e-17
-5.398926258909185890e+03 7.458230342365395520e-04 -4.369409474974514081e-17
-5.385650454289017034e+03 7.584760948132111087e-04 3.959523916072577916e-17
-5.372374649668846359e+03 7.704754538449070343e-04 -6.098443378150091431e-17
-5.359098845048677504e+03 7.784853255460697950e-04 3.852273081632437342e-17
-5.345823040428507738e+03 7.885870513312819886e-04 -4.926670176708493710e-17
-5.332547235808337973e+03 8.009982149657206025e-04 3.238888769894522699e-17
-5.319271431188169117e+03 8.110933261012998616e-04 -3.719803808948696852e-17
-5.305995626567998443e+03 8.217704379010395271e-04 4.223222869459113450e-17
-5.292719821947829587e+03 8.339093151088154254e-04 -4.399186208374888274e-17
-5.279444017327660731e+03 8.447554768154391137e-04 2.124027130335510799e-17
-5.266168212707490056e+03 8.560778929929226729e-04 3.925145354371986221e-17
-5.252892408087321201e+03 8.685130865137206772e-04 -4.415223388800034851e-17
-5.239616603467151435e+03 8.820496204020163112e-04 7.388124751457801560e-17
-5.226340798846981670e+03 8.963708782461971870e-04 -2.848323307113619504e-17
-5.213064994226812814e+03 9.088401767806429188e-04 7.113587691835245365e-17
-5.199789189606643049e+03 9.223160300303753865e-04 -6.081734191333828803e-17
-5.186513384986473284e+03 9.391640831190009760e-04 4.642313232971875396e-17
-5.173237580366303519e+03 9.544622409395953121e-04 -5.153291329174219688e-17
-5.159961775746134663e+03 9.687232937014925984e-04 6.143925736405079705e-17
-5.146685971125964898e+03 9.861793092095802547e-04 -3.263129528147883445e-17
-5.133410166505795132e+03 1.004937224635003542e-03 8.898926670059022298e-18
-5.120134361885625367e+03 1.023465425287225670e-03 4.965862160758979570e-17
-5.106858557265455602e+03 1.043906123210996571e-03 -5.299239973596124009e-17
-5.093582752645286746e+03 1.064737149969247586e-03 1.015648895930777128e-16
-5.080306948025116981e+03 1.083292077377145512e-03 -2.189307713219133849e-17
-5.067031143404947215e+03 1.104153009822365439e-03 8.125083718249968046e-17
-5.053755338784778360e+03 1.131383295880081631e-03 -4.280866075240794514e-17
-5.040479534164607685e+03 1.156456089625789796e-03 9.135027678408949477e-17
-5.027203729544438829e+03 1.175693012369413010e-03 -5.650612902752011969e-17
-5.013927924924269973e+03 1.199354794595676931e-03 6.153886123479752181e-17
-5.000652120304099299e+03 1.228076117156887094e-03 -7.983639301072854553e-17
-4.987376315683930443e+03 1.254236570628907126e-03 2.661547922917209414e-18
-4.974100511063760678e+03 1.279150996170502373e-03 8.663371562463199505e-17
-4.960824706443590912e+03 1.305506804664297764e-03 -8.137002179144176972e-17
-4.947548901823422057e+03 1.331606478914053532e-03 5.061546662084916294e-17
-4.934273097203251382e+03 1.358235444036413496e-03 -5.957414112130648278e-17
-4.920997292583082526e+03 1.386992132172907687e-03 1.075077839866585800e-16
-4.907721487962912761e+03 1.413694441744632255e-03 -6.680457258456333601e-17
-4.894445683342742996e+03 1.438475963873170988e-03 6.811283825235138053e-17
-4.881169878722574140e+03 1.466497227228148173e-03 -6.673224283009592916e-17
-4.867894074102404375e+03 1.492894619896789100e-03 7.934332035463337373e-17
-4.854618269482234609e+03 1.517276219028242936e-03 -9.197425048226974963e-17
-4.841342464862064844e+03 1.546056627102398084e-03 -1.984302428584898956e-17
-4.828066660241895988e+03 1.573659381949320301e-03 1.085177350556470123e-16
-4.814790855621726223e+03 1.596349553222734495e-03 -8.248831784372631196e-17
-4.801515051001556458e+03 1.623536940672248938e-03 9.465911838092181597e-17
-4.788239246381387602e+03 1.651772708663306125e-03 -8.566458927377133006e-17
-4.774963441761216927e+03 1.671856895697288684e-03 7.507482712776218779e-17
-4.761687637141048071e+03 1.694205153284034831e-03 -1.110415458441667291e-16
-4.748411832520878306e+03 1.721821234996775193e-03 1.094935910137968268e-16
-4.735136027900708541e+03 1.747589307616221254e-03 -1.109075420637980045e-16
-4.721860223280539685e+03 1.771234039540095593e-03 1.044395143965040803e-16
-4.708584418660369010e+03 1.793088154304879611e-03 -1.226609050438603853e-16
-4.695308614040200155e+03 1.815901378552591374e-03 -7.176411263876295299e-18
-4.682032809420030389e+03 1.841268790197634828e-03 1.092693804988947657e-16
-4.668757004799860624e+03 1.862809706678798805e-03 -5.874860254809655188e-17
-4.655481200179691768e+03 1.883655371030811248e-03 1.069845101397302828e-16
-4.642205395559522003e+03 1.910972851986090550e-03 -9.481767307234909888e-17
-4.628929590939352238e+03 1.936317295520215403e-03 1.350599295695934052e-16
-4.615653786319182473e+03 1.959024026935290552e-03 -1.061292902137228340e-16
-4.602377981699013617e+03 1.986583015960268796e-03 1.136832911798535805e-16
-4.589102177078843852e+03 2.013812490348680737e-03 -1.126363568422926508e-16
-4.575826372458674086e+03 2.038336183450169085e-03 1.191754449120911922e-16
-4.562550567838505231e+03 2.068530200819927809e-03 -1.384797896627425100e-16
-4.549274763218334556e+03 2.101527638115723625e-03 1.447933338129904792e-18
-4.535998958598165700e+03 2.131370922250595823e-03 1.265828104996012306e-16
-4.522723153977995935e+03 2.159527654826441396e-03 -9.471789732073691608e-17
-4.509447349357826170e+03 2.193360529695616897e-03 1.318688734372982900e-16
-4.496171544737657314e+03 2.231404430852035239e-03 -1.009639156740724389e-16
-4.482895740117486639e+03 2.266537163934820038e-03 1.246940213966961317e-16
-4.469619935497317783e+03 2.306655444982028992e-03 -1.010511366679725052e-16
-4.456344130877148928e+03 2.348761879597806908e-03 1.493230963151036436e-16
-4.443068326256978253e+03 2.388496565760578512e-03 -7.133818196127592852e-17
-4.429792521636809397e+03 2.435022265572705114e-03 1.617789181511096053e-16
-4.416516717016639632e+03 2.486699902687669606e-03 -1.432904100888280625e-16
-4.403240912396469867e+03 2.533721613323609411e-03 5.328712109212961171e-17
-4.389965107776301011e+03 2.575630141870597929e-03 2.436691974920916706e-17
-4.376689303156131245e+03 2.625092681139773367e-03 -1.011687767774858691e-18
-4.363413498535961480e+03 2.682247225507425250e-03 -1.556340552494920327e-17
-4.350137693915791715e+03 2.737370417268264900e-03 -9.605393777645626367e-17
-4.336861889295621950e+03 2.790145155857845678e-03 7.789309690245745416e-17
-4.323586084675453094e+03 2.837566016676804168e-03 1.076348887821693587e-17
-4.310310280055283329e+03 2.885530256602952294e-03 9.762736197427388877e-18
-4.297034475435113563e+03 2.946023485421605560e-03 1.578535411185744428e-17
-4.283758670814943798e+03 3.008124805461286685e-03 4.012416499750602973e-17
-4.270482866194774942e+03 3.059367903294528922e-03 -1.923366590310750373e-17
-4.257207061574605177e+03 3.115160776520990368e-03 9.466110876476423215e-18
-4.243931256954435412e+03 3.176543371300401871e-03 -8.761570464700164115e-18
-4.230655452334266556e+03 3.233678682887236155e-03 3.142329500391324845e-17
-4.217379647714095881e+03 3.296135359161946228e-03 1.889672986554833250e-19
-4.204103843093927026e+03 3.358527054376489896e-03 -8.508737925793937392e-17
-4.190828038473758170e+03 3.417846758985174180e-03 1.037535323526698743e-16
-4.177552233853587495e+03 3.483815094219971150e-03 5.006235527957101817e-17
-4.164276429233418639e+03 3.551137474172992321e-03 -1.823689638628852911e-18
-4.151000624613248874e+03 3.616686303364565706e-03 2.551142731388667759e-17
-4.137724819993079109e+03 3.681106802079971846e-03 -2.500289580777341613e-17
-4.124449015372910253e+03 3.744522435380073701e-03 3.763262835832836556e-18
-4.111173210752739578e+03 3.817087117741705532e-03 7.980660054760203872e-18
-4.097897406132570723e+03 3.898879290940236372e-03 3.705657897773268451e-17
-4.084621601512400957e+03 3.967509364667002464e-03 3.153228345136315771e-17
-4.071345796892231647e+03 4.026179311006793625e-03 -3.168487814275397498e-17
-4.058069992272062336e+03 4.097115016593670146e-03 -1.505268778624853554e-16
-4.044794187651892116e+03 4.181343791121764145e-03 1.178729297425721009e-16
-4.031518383031723261e+03 4.268903889502718985e-03 2.657741827357866418e-18
-4.018242578411553040e+03 4.347807279515602912e-03 2.305554400388164749e-18
-4.004966773791383730e+03 4.413927761365366367e-03 -1.264449837811777843e-17
-3.991690969171214419e+03 4.477788299339916477e-03 -2.374004377515977548e-17
-3.978415164551044654e+03 4.561717669035643581e-03 -4.420565234833668514e-17
-3.965139359930875344e+03 4.668661030452245925e-03 -2.874845607878201701e-17
-3.951863555310705124e+03 4.757031721126818088e-03 -6.367811290194227679e-18
-3.938587750690536268e+03 4.812222329024191253e-03 -3.077896646943637720e-17
-3.925311946070366957e+03 4.881900034316725458e-03 -5.771656654114074646e-17
-3.912036141450196737e+03 4.986289726829871982e-03 -1.965210651312865380e-16
-3.898760336830027427e+03 5.100378663529026024e-03 1.187321606881060020e-16
-3.885484532209858116e+03 5.190554968711698532e-03 -5.738915162306165202e-18
-3.872208727589688351e+03 5.259418139220043559e-03 -2.217336874793461314e-17
-3.858932922969518586e+03 5.337126229271985274e-03 -2.588630805664518021e-17
-3.845657118349349275e+03 5.442576270643438401e-03 -2.978982696080669922e-17
-3.832381313729179510e+03 5.560700200149521107e-03 -1.716692926115458168e-17
-3.819105509109010200e+03 5.651466756266574493e-03 -1.810257121091099001e-17
-3.805829704488840889e+03 5.721988560762698330e-03 2.038811505126068136e-17
-3.792553899868671124e+03 5.821102523881326214e-03 -3.574760224123922667e-18
-3.779278095248501359e+03 5.937361356414644700e-03 -1.988855214669097466e-19
-3.766002290628331593e+03 6.033429557336436426e-03 -2.225351686640319061e-16
-3.752726486008162738e+03 6.124479886601788027e-03 2.222997895135867601e-16
-3.739450681387992972e+03 6.214461998892790648e-03 1.184658126835787343e-17
-3.726174876767823207e+03 6.298801990772699699e-03 -2.030829166226116814e-17
-3.712899072147653897e+03 6.401498677565306203e-03 -2.303265134350943185e-17
-3.699623267527484131e+03 6.503947142018645482e-03 -1.599402373498918351e-17
-3.686347462907314821e+03 6.581910802164837003e-03 2.510565954903083387e-17
-3.673071658287145056e+03 6.667937093476733815e-03 -6.174241399798960631e-19
-3.659795853666975745e+03 6.765252846477337254e-03 2.744468375701957387e-17
-3.646520049046805980e+03 6.859576944136589263e-03 2.108271643958185042e-17
-3.633244244426636214e+03 6.958803540540428774e-03 -1.119793417250553116e-17
-3.619968439806467359e+03 7.049381817872219999e-03 -1.846380704337715682e-16
-3.606692635186297593e+03 7.138622339506547725e-03 2.567982924830271286e-16
-3.593416830566127828e+03 7.252818706132164311e-03 -4.221405825297594249e-19
-3.580141025945958063e+03 7.360764684044009479e-03 1.873277159218044312e-17
-3.566865221325788752e+03 7.457204961304072198e-03 -2.109610915940667620e-17
-3.553589416705618987e+03 7.574738535786351180e-03 4.253603134255764450e-17
-3.540313612085449677e+03 7.701088009247030255e-03 -2.135229282487443091e-17
-3.527037807465280366e+03 7.825604511382765888e-03 -5.614401752768591419e-17
-3.513762002845110601e+03 7.955856827928205893e-03 5.616645533177127676e-18
-3.500486198224940836e+03 8.094971446532419831e-03 -3.705722482460364833e-17
-3.487210393604771525e+03 8.248755989747344822e-03 -6.854674136143542293e-17
-3.473934588984602215e+03 8.412671338480030500e-03 -2.857222764450215232e-16
-3.460658784364432449e+03 8.584597452485619520e-03 2.718322147264018049e-16
-3.447382979744262684e+03 8.763948892140731653e-03 -3.040199038342485455e-17
-3.434107175124093374e+03 8.958781148551786186e-03 2.227916124240664227e-17
-3.420831370503923608e+03 9.172881210616762662e-03 -1.078637367720666432e-17
-3.407555565883754298e+03 9.395808763983165210e-03 -4.257254049755296274e-17
-3.394279761263584987e+03 9.618288705910487194e-03 -2.069707785668178045e-17
-3.381003956643415222e+03 9.856495844001226386e-03 -6.542446391141586557e-18
-3.367728152023245457e+03 1.010491670501190327e-02 -1.037033597009313519e-18
-3.354452347403075692e+03 1.035397994739554323e-02 -1.969350990678834311e-18
-3.341176542782906836e+03 1.062207320590786812e-02 -5.566081321434237057e-17
-3.327900738162737071e+03 1.089551387008776129e-02 -3.630349590708796245e-16
-3.314624933542567305e+03 1.116080567463651960e-02 3.078513445008953152e-16
-3.301349128922397995e+03 1.143332920603007570e-02 2.241345607707234686e-17
-3.288073324302228229e+03 1.172001548517218918e-02 -7.631210382632952657e-18
-3.274797519682058919e+03 1.200837184719837428e-02 -1.449965591954493897e-17
-3.261521715061889154e+03 1.229486434236588474e-02 3.183256912789471147e-17
-3.248245910441719843e+03 1.258426484253296652e-02 7.206709067196363463e-18
-3.234970105821550078e+03 1.285688563677688488e-02 1.761652479042803523e-17
-3.221694301201380313e+03 1.313119253374337748e-02 -7.569041838218450202e-18
-3.208418496581211457e+03 1.344127692547364590e-02 -1.552301291346705351e-17
-3.195142691961041692e+03 1.372856219783398501e-02 -7.191859993059225693e-17
-3.181866887340871926e+03 1.397156144505058706e-02 -4.700575760059519088e-16
-3.168591082720702161e+03 1.424459514145127483e-02 4.179678241601691279e-16
-3.155315278100532851e+03 1.451978142325816012e-02 6.597964204239349069e-17
-3.142039473480363540e+03 1.474538914497828743e-02 -1.575564411093414533e-18
-3.128763668860193775e+03 1.497933960325952343e-02 -1.171828610769066333e-17
-3.115487864240024464e+03 1.522021352288171689e-02 3.793765177376082446e-18
-3.102212059619854699e+03 1.543477043414686646e-02 -1.579290373810962076e-17
-3.088936254999684934e+03 1.564955640452445063e-02 -2.468047674299973069e-17
-3.075660450379515169e+03 1.583952270731700529e-02 3.914693274697214838e-20
-3.062384645759346313e+03 1.600384262130037302e-02 -5.613736564825600614e-17
-3.049108841139176548e+03 1.618993509877669074e-02 -5.099306025874194701e-16
-3.035833036519006782e+03 1.634665949666420579e-02 4.944009358066600097e-16
-3.022557231898837472e+03 1.649176096074572023e-02 6.773898325120093514e-17
-3.009281427278667707e+03 1.666048387057895985e-02 3.428674087810011723e-17
-2.996005622658498396e+03 1.676805839768455778e-02 7.725127259324879785e-18
-2.982729818038328631e+03 1.685142791710666013e-02 -4.109731522946481354e-18
-2.969454013418159320e+03 1.697886082335281488e-02 -1.995212742417023549e-17
-2.956178208797989555e+03 1.710131316538701651e-02 -2.647621105408794306e-17
-2.942902404177819790e+03 1.721810114929685567e-02 -9.586755961153501914e-18
-2.929626599557650934e+03 1.732177103391799311e-02 -2.269624919456191441e-17
-2.916350794937481169e+03 1.739505238023114977e-02 -8.480784518334670403e-17
-2.903074990317311403e+03 1.750112234291818780e-02 -5.560123341346922707e-16
-2.889799185697142093e+03 1.766523229327793612e-02 5.167483714963895244e-16
-2.876523381076972328e+03 1.787805865554784740e-02 5.324150321451480560e-17
-2.863247576456803017e+03 1.805979255052387114e-02 -1.845323955290524755e-17
-2.849971771836633252e+03 1.819695313760593541e-02 -1.119044121701283414e-17
-2.836695967216463941e+03 1.844038857739729864e-02 1.846225592578270020e-17
-2.823420162596294176e+03 1.877903468921452226e-02 -8.286924932740926037e-18
-2.810144357976124411e+03 1.914029794305814949e-02 -2.829897046462366515e-17
-2.796868553355955555e+03 1.951245570024637277e-02 -1.268370893204290093e-17
-2.783592748735785790e+03 1.988878819124812250e-02 1.003077883751336129e-17
-2.770316944115616025e+03 2.033538936258654645e-02 -8.706833507737968106e-17
-2.757041139495446259e+03 2.088888903902630031e-02 -6.523245384437154733e-16
-2.743765334875276949e+03 2.150826982923293926e-02 6.986775647794424683e-16
-2.730489530255107638e+03 2.208186569877288938e-02 1.142628684234711029e-16
-2.717213725634937873e+03 2.263376226087445570e-02 2.258980170233947089e-17
-2.703937921014768563e+03 2.326826907816294948e-02 2.981969194529705622e-17
-2.690662116394598797e+03 2.393645787842982667e-02 -5.980019425396380600e-18
-2.677386311774429032e+03 2.460031746003227965e-02 -2.451789124364374360e-17
-2.664110507154259722e+03 2.528199575607269906e-02 -3.252656282353208849e-17
-2.650834702534090411e+03 2.592464874215857917e-02 -1.841746896560003210e-17
-2.637558897913920646e+03 2.654902988876174999e-02 7.277513705208173327e-18
-2.624283093293750881e+03 2.724999626633741248e-02 -8.009836071379761925e-17
-2.611007288673581570e+03 2.795062016872102220e-02 -9.173435711492344387e-16
-2.597731484053411805e+03 2.857570239749646426e-02 8.678584631122965251e-16
-2.584455679433242494e+03 2.921020237565766231e-02 8.570256729823454851e-17
-2.571179874813072729e+03 2.986274532165352630e-02 9.097787058827249380e-18
-2.557904070192903419e+03 3.048672650618981794e-02 3.192442472745152038e-18
-2.544628265572733653e+03 3.110738009720006442e-02 9.272840685467827041e-18
-2.531352460952563888e+03 3.169141999214823702e-02 -2.745830681441702709e-18
-2.518076656332395032e+03 3.223950840223921421e-02 6.552726022254853342e-18
-2.504800851712225267e+03 3.281301878426177293e-02 -3.871485545821710521e-18
-2.491525047092055502e+03 3.332003046848513311e-02 2.566124599242635535e-17
-2.478249242471885736e+03 3.377097578212023832e-02 -1.469954920024008099e-16
-2.464973437851716426e+03 3.424742725783335578e-02 -1.094353519958679348e-15
-2.451697633231547115e+03 3.466233827871852829e-02 1.074137636941971991e-15
-2.438421828611377350e+03 3.499303020542584436e-02 1.338875156843992500e-16
-2.425146023991208040e+03 3.528245160259996238e-02 -8.035741987235332909e-18
-2.411870219371038274e+03 3.552395309638527870e-02 8.641383717408816389e-18
-2.398594414750868509e+03 3.572342216740562182e-02 1.986791096478719174e-17
-2.385318610130699199e+03 3.585869252934956175e-02 2.486580770750644763e-17
-2.372042805510529888e+03 3.592474930646923081e-02 4.890194619770024098e-18
-2.358767000890360123e+03 3.595245352479074091e-02 5.008688260100047449e-18
-2.345491196270190358e+03 3.592996539933222128e-02 7.461748535445954413e-18
-2.332215391650021047e+03 3.584404521707516139e-02 -1.480040465562846143e-16
-2.318939587029851737e+03 3.571017960700548222e-02 -1.107777194519124532e-15
-2.305663782409681971e+03 3.554055008631750584e-02 1.083130181707120714e-15
-2.292387977789512661e+03 3.538591856559288734e-02 1.451221573451669032e-16
-2.279112173169342896e+03 3.519821054404728700e-02 2.156276773867499470e-17
-2.265836368549173130e+03 3.500933728893801389e-02 4.038869916315483667e-18
-2.252560563929003820e+03 3.489730602840206142e-02 1.306107981724560743e-17
-2.239284759308834509e+03 3.481074796729132642e-02 -1.731710008571271262e-17
-2.226008954688664744e+03 3.480746636324343751e-02 -4.874779924507248775e-17
-2.212733150068494979e+03 3.497229765552180292e-02 -5.432295200662571585e-16
-2.199457345448325668e+03 3.526102488448654149e-02 5.688979091952907967e-16
-2.186181540828155903e+03 3.565618212240676682e-02 9.183926242800503011e-17
-2.172905736207986592e+03 3.623303758700777838e-02 3.562608184961459365e-17
-2.159629931587816827e+03 3.696175087258298658e-02 -5.784174040158884905e-17
-2.146354126967647517e+03 3.774703293246037955e-02 -5.574990204690976814e-16
-2.133078322347477751e+03 3.859869618170232858e-02 6.152219430078632386e-16
-2.119802517727307986e+03 3.952991616941500808e-02 7.267839466325358136e-17
-2.106526713107139130e+03 4.039614154394384482e-02 1.964838862927669898e-17
-2.093250908486969365e+03 4.120802562353292897e-02 -2.028978232895626474e-17
-2.079975103866799600e+03 4.216332429135393606e-02 -7.364158817911891201e-17
-2.066699299246629835e+03 4.307221284677070078e-02 -7.078311402244294465e-16
-2.053423494626460524e+03 4.392072343440809462e-02 6.749493748036327661e-16
-2.040147690006291214e+03 4.491513000438712017e-02 1.023559097282821343e-16
-2.026871885386121676e+03 4.585378498348634951e-02 4.145911322362486556e-18
-2.013596080765951911e+03 4.670879642800158937e-02 -6.728525550127831816e-17
-2.000320276145782373e+03 4.771610812173237431e-02 -7.404275592304939242e-16
-1.987044471525612607e+03 4.869877295759147268e-02 7.756463961839723913e-16
-1.973768666905443524e+03 4.962443052947114464e-02 1.202282759979761212e-16
-1.960492862285273986e+03 5.069626219184218685e-02 3.713103474120661241e-18
-1.947217057665104221e+03 5.168373388971408966e-02 -2.157282166847480872e-17
-1.933941253044934683e+03 5.261561979270897721e-02 -6.274985668259308816e-17
